'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
7242,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,62.000,0.000,95.000,36.300
7243,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7244,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7245,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7246,64.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7247,64.000,111.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7248,64.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7249,64.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7250,64.000,110.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7251,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7252,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7253,64.000,110.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7254,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.200
7255,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.200
7256,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.200
7257,65.000,111.000,46.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7258,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7259,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7260,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7261,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7262,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7263,65.000,111.000,46.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7264,65.000,111.000,46.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7265,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7266,65.000,111.000,46.000,3.370,63.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7267,65.000,111.000,46.000,3.370,63.000,37.000,54.000,28.000,62.000,0.000,95.000,36.300
7268,65.000,111.000,46.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7269,65.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7270,65.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7271,65.000,110.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7272,65.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7273,65.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7274,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7275,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7276,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.200
7277,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.200
7278,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7279,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7280,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7281,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7282,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7283,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7284,64.000,110.000,45.000,3.370,62.000,37.000,54.000,27.000,62.000,0.000,95.000,36.200
7285,64.000,110.000,45.000,3.370,62.000,37.000,54.000,27.000,62.000,0.000,95.000,36.300
7286,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7287,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7288,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7289,64.000,110.000,45.000,3.370,62.000,38.000,55.000,29.000,62.000,0.000,95.000,36.300
7290,64.000,110.000,45.000,3.370,62.000,38.000,55.000,29.000,62.000,0.000,95.000,36.300
7291,65.000,110.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7292,65.000,110.000,46.000,3.370,62.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7293,65.000,110.000,46.000,3.370,62.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7294,65.000,110.000,46.000,3.370,62.000,39.000,56.000,28.000,62.000,0.000,95.000,36.300
7295,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,62.000,0.000,95.000,36.300
7296,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.300
7297,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,95.000,36.300
7298,66.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,95.000,36.200
7299,66.000,111.000,46.000,3.370,63.000,39.000,57.000,28.000,62.000,0.000,95.000,36.200
7300,66.000,111.000,46.000,3.370,63.000,39.000,57.000,28.000,62.000,0.000,95.000,36.200
7301,66.000,111.000,46.000,3.370,63.000,39.000,57.000,28.000,62.000,0.000,95.000,36.200
7302,66.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7303,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7304,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7305,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.200
7306,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7307,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7308,65.000,111.000,46.000,3.370,62.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7309,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7310,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7311,65.000,110.000,46.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7312,65.000,110.000,46.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7313,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7314,65.000,111.000,46.000,3.370,62.000,37.000,55.000,28.000,62.000,0.000,95.000,36.300
7315,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7316,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7317,64.000,111.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7318,64.000,111.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7319,64.000,111.000,45.000,3.370,62.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7320,64.000,111.000,45.000,3.370,63.000,37.000,55.000,28.000,62.000,0.000,95.000,36.300
7321,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7322,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7323,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7324,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7325,65.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,61.000,0.000,95.000,36.200
7326,65.000,111.000,45.000,3.370,62.000,37.000,54.000,27.000,61.000,0.000,95.000,36.200
7327,65.000,111.000,45.000,3.370,62.000,37.000,54.000,27.000,61.000,0.000,95.000,36.200
7328,65.000,111.000,46.000,3.370,62.000,37.000,55.000,27.000,61.000,0.000,95.000,36.200
7329,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,61.000,0.000,95.000,36.200
7330,65.000,111.000,46.000,3.370,62.000,38.000,55.000,28.000,61.000,0.000,95.000,36.200
7331,65.000,111.000,46.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.200
7332,65.000,111.000,46.000,3.370,62.000,37.000,54.000,27.000,62.000,0.000,95.000,36.300
7333,65.000,111.000,46.000,3.370,62.000,37.000,54.000,27.000,62.000,0.000,95.000,36.300
7334,65.000,111.000,46.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7335,65.000,111.000,46.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7336,65.000,112.000,46.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,95.000,36.300
7337,65.000,111.000,46.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,95.000,36.300
7338,66.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,95.000,36.300
7339,65.000,110.000,47.000,3.370,63.000,38.000,54.000,27.000,63.000,0.000,95.000,36.300
7340,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,95.000,36.300
7341,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,95.000,36.300
7342,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,95.000,36.300
7343,65.000,111.000,46.000,3.370,63.000,37.000,54.000,27.000,66.000,0.000,95.000,36.300
7344,65.000,111.000,46.000,3.370,64.000,37.000,54.000,27.000,66.000,0.000,95.000,36.300
7345,65.000,111.000,46.000,3.370,64.000,37.000,55.000,27.000,66.000,0.000,95.000,36.300
7346,65.000,111.000,46.000,3.370,64.000,37.000,54.000,27.000,66.000,0.000,95.000,36.300
7347,65.000,111.000,46.000,3.370,64.000,37.000,54.000,27.000,66.000,0.000,95.000,36.300
7348,65.000,111.000,46.000,3.370,64.000,38.000,55.000,29.000,66.000,0.000,95.000,36.300
7349,65.000,111.000,46.000,3.370,64.000,38.000,55.000,28.000,66.000,0.000,95.000,36.300
7350,65.000,111.000,46.000,3.370,64.000,38.000,55.000,28.000,66.000,0.000,95.000,36.300
7351,65.000,111.000,46.000,3.370,64.000,38.000,55.000,28.000,63.000,0.000,95.000,36.300
7352,65.000,111.000,46.000,3.370,64.000,38.000,55.000,28.000,63.000,0.000,95.000,36.300
7353,65.000,111.000,46.000,3.370,64.000,39.000,56.000,28.000,63.000,0.000,95.000,36.300
7354,65.000,111.000,46.000,3.370,62.000,39.000,56.000,28.000,63.000,0.000,95.000,36.300
7355,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7356,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7357,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7358,65.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7359,66.000,111.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7360,66.000,112.000,46.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7361,66.000,112.000,47.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7362,66.000,112.000,47.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7363,66.000,112.000,47.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,95.000,36.200
7364,66.000,112.000,47.000,3.370,64.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7365,66.000,112.000,47.000,3.370,64.000,39.000,56.000,28.000,63.000,0.000,95.000,36.200
7366,66.000,112.000,47.000,3.370,64.000,39.000,56.000,28.000,63.000,0.000,94.000,36.200
7367,66.000,112.000,47.000,3.370,64.000,39.000,56.000,28.000,63.000,0.000,94.000,36.200
7368,66.000,112.000,47.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,94.000,36.200
7369,66.000,112.000,46.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,95.000,36.200
7370,66.000,112.000,46.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,95.000,36.300
7371,66.000,112.000,46.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,95.000,36.300
7372,65.000,112.000,46.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,95.000,36.300
7373,65.000,112.000,46.000,3.370,64.000,38.000,55.000,27.000,63.000,0.000,95.000,36.300
7374,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7375,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7376,65.000,111.000,46.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7377,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7378,65.000,111.000,46.000,3.370,63.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7379,65.000,111.000,46.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7380,65.000,111.000,46.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7381,65.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7382,65.000,111.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,95.000,36.300
7383,65.000,111.000,46.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,95.000,36.300
7384,65.000,111.000,46.000,3.370,63.000,38.000,55.000,28.000,62.000,0.000,95.000,36.300
7385,65.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,95.000,36.300
7386,65.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,94.000,36.300
7387,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,94.000,36.300
7388,64.000,111.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,94.000,36.300
7389,64.000,111.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,94.000,36.300
7390,64.000,111.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,94.000,36.300
7391,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,94.000,36.300
7392,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,94.000,36.300
7393,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,94.000,36.200
7394,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7395,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7396,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7397,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7398,64.000,111.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7399,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7400,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7401,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7402,64.000,111.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7403,64.000,111.000,45.000,3.370,62.000,37.000,54.000,27.000,62.000,0.000,94.000,36.300
7404,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7405,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7406,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7407,64.000,110.000,45.000,3.370,62.000,37.000,55.000,28.000,62.000,0.000,94.000,36.300
7408,64.000,110.000,45.000,3.370,62.000,37.000,55.000,28.000,62.000,0.000,94.000,36.300
7409,64.000,110.000,45.000,3.370,62.000,37.000,55.000,27.000,62.000,0.000,94.000,36.300
7410,64.000,110.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,94.000,36.300
7411,64.000,110.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,94.000,36.300
7412,64.000,110.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,94.000,36.300
7413,64.000,110.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,94.000,36.300
7414,64.000,110.000,45.000,3.370,62.000,38.000,55.000,27.000,62.000,0.000,94.000,36.300
7415,64.000,110.000,45.000,3.370,62.000,38.000,56.000,27.000,62.000,0.000,94.000,36.300
7416,64.000,110.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,94.000,36.300
7417,64.000,111.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,94.000,36.300
7418,64.000,111.000,45.000,3.370,63.000,39.000,56.000,28.000,62.000,0.000,94.000,36.300
7419,64.000,111.000,45.000,3.370,63.000,39.000,56.000,28.000,63.000,0.000,93.000,36.300
7420,64.000,111.000,45.000,3.370,63.000,38.000,55.000,28.000,63.000,0.000,93.000,36.300
7421,64.000,111.000,45.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,93.000,36.300
7422,64.000,111.000,45.000,3.370,63.000,38.000,56.000,27.000,63.000,0.000,93.000,36.200
7423,64.000,110.000,45.000,3.370,63.000,38.000,56.000,27.000,62.000,0.000,93.000,36.200
7424,64.000,110.000,45.000,3.370,63.000,39.000,56.000,29.000,62.000,0.000,93.000,36.200
7425,64.000,110.000,45.000,3.370,63.000,39.000,56.000,29.000,62.000,0.000,93.000,36.300
7426,64.000,110.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,93.000,36.300
7427,64.000,110.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,93.000,36.300
7428,64.000,110.000,45.000,3.370,63.000,38.000,56.000,27.000,62.000,0.000,93.000,36.300
7429,64.000,110.000,45.000,3.370,63.000,38.000,56.000,27.000,62.000,0.000,93.000,36.300
7430,64.000,110.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,93.000,36.300
7431,64.000,110.000,45.000,3.370,63.000,38.000,56.000,28.000,62.000,0.000,93.000,36.300
7432,64.000,110.000,45.000,3.370,63.000,38.000,55.000,28.000,62.000,0.000,93.000,36.300
7433,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,93.000,36.300
7434,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,93.000,36.300
7435,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,93.000,36.300
7436,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,62.000,0.000,93.000,36.200
7437,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,62.000,0.000,93.000,36.200
7438,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,93.000,36.200
7439,64.000,110.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,93.000,36.300
7440,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7441,64.000,110.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7442,64.000,110.000,45.000,3.370,63.000,38.000,55.000,29.000,63.000,0.000,93.000,36.300
7443,64.000,110.000,45.000,3.370,63.000,38.000,55.000,28.000,63.000,0.000,93.000,36.300
7444,64.000,110.000,45.000,3.370,63.000,37.000,55.000,28.000,63.000,0.000,93.000,36.300
7445,64.000,109.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,93.000,36.300
7446,64.000,109.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,93.000,36.300
7447,64.000,109.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7448,64.000,109.000,45.000,3.370,63.000,38.000,55.000,28.000,63.000,0.000,93.000,36.300
7449,64.000,108.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7450,64.000,108.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,93.000,36.300
7451,64.000,108.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,93.000,36.300
7452,64.000,108.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7453,64.000,108.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7454,64.000,108.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,93.000,36.300
7455,64.000,107.000,45.000,3.370,63.000,37.000,54.000,27.000,63.000,0.000,93.000,36.300
7456,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7457,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7458,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7459,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7460,64.000,107.000,45.000,3.370,63.000,38.000,56.000,29.000,63.000,0.000,92.000,36.300
7461,64.000,107.000,45.000,3.370,63.000,37.000,55.000,28.000,63.000,0.000,92.000,36.300
7462,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7463,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7464,64.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7465,64.000,107.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7466,64.000,107.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7467,63.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7468,63.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7469,63.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7470,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7471,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7472,63.000,107.000,45.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7473,63.000,107.000,45.000,3.370,63.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7474,63.000,107.000,45.000,3.370,63.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7475,63.000,107.000,44.000,3.370,63.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7476,64.000,108.000,44.000,3.370,63.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7477,64.000,108.000,45.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,92.000,36.300
7478,64.000,108.000,45.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,92.000,36.300
7479,64.000,108.000,45.000,3.370,63.000,38.000,55.000,28.000,63.000,0.000,92.000,36.300
7480,64.000,108.000,45.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,92.000,36.300
7481,64.000,108.000,45.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,92.000,36.300
7482,64.000,108.000,45.000,3.370,63.000,38.000,56.000,28.000,63.000,0.000,92.000,36.200
7483,64.000,108.000,45.000,3.370,63.000,39.000,56.000,29.000,63.000,0.000,92.000,36.200
7484,64.000,108.000,45.000,3.370,63.000,39.000,56.000,29.000,63.000,0.000,92.000,36.300
7485,64.000,108.000,45.000,3.370,64.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7486,64.000,108.000,45.000,3.370,64.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7487,64.000,108.000,45.000,3.370,64.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7488,64.000,108.000,45.000,3.370,64.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7489,64.000,108.000,45.000,3.370,64.000,38.000,56.000,27.000,63.000,0.000,92.000,36.300
7490,64.000,108.000,45.000,3.370,64.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7491,64.000,108.000,45.000,3.370,64.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7492,64.000,108.000,45.000,3.370,64.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7493,64.000,108.000,45.000,3.370,64.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7494,64.000,108.000,45.000,3.370,64.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7495,63.000,108.000,45.000,3.370,64.000,38.000,56.000,28.000,63.000,0.000,92.000,36.300
7496,64.000,108.000,44.000,3.370,64.000,38.000,55.000,28.000,63.000,0.000,92.000,36.300
7497,63.000,107.000,44.000,3.370,64.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7498,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7499,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7500,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7501,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7502,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7503,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7504,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7505,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7506,63.000,107.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7507,63.000,107.000,44.000,3.370,63.000,38.000,54.000,28.000,63.000,0.000,92.000,36.300
7508,63.000,107.000,44.000,3.370,63.000,38.000,54.000,28.000,63.000,0.000,92.000,36.300
7509,63.000,108.000,44.000,3.370,63.000,37.000,54.000,27.000,63.000,0.000,92.000,36.300
7510,63.000,108.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7511,63.000,108.000,44.000,3.370,63.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7512,63.000,108.000,44.000,3.370,64.000,38.000,55.000,27.000,63.000,0.000,92.000,36.300
7513,63.000,108.000,44.000,3.370,64.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
7514,63.000,108.000,44.000,3.370,64.000,37.000,55.000,27.000,63.000,0.000,92.000,36.300
